Refactoring Type	Source Method	Target Class
Move Method	net.java.sip.communicator.impl.gui.main.MainFrame::registerKeyActions():void	net.java.sip.communicator.impl.gui.main.contactlist.SearchField
Move Method	net.java.sip.communicator.impl.protocol.jabber.OperationSetFileTransferJabberImpl::assertConnected():void	net.java.sip.communicator.impl.protocol.jabber.OperationSetPersistentPresenceJabberImpl
Move Method	net.java.sip.communicator.impl.gui.main.menus.AutoAnswerMenu.AutoAnswerOptionsDialog::loadValues():void	net.java.sip.communicator.plugin.desktoputil.SIPCommCheckBox
Move Method	net.java.sip.communicator.slick.protocol.yahoo.TestProtocolProviderServiceYahooImpl::testRegister():void	net.java.sip.communicator.slick.protocol.yahoo.YahooSlickFixture
Move Method	net.java.sip.communicator.impl.gui.main.call.CallPanel::uiVideoHandlerUpdate(Object):void	net.java.sip.communicator.impl.gui.main.call.ShowHideVideoButton
Move Method	net.java.sip.communicator.plugin.otr.OtrActivator::handleProviderAdded(ProtocolProviderService):void	net.java.sip.communicator.util.Logger
Move Method	net.java.sip.communicator.impl.protocol.sip.OperationSetPresenceSipImpl::getTextContent(Element):String	net.java.sip.communicator.util.Logger
Move Method	net.java.sip.communicator.impl.protocol.irc.IrcStack::getCustomSSLContext(String):SSLContext	net.java.sip.communicator.util.Logger
Move Method	net.java.sip.communicator.impl.gui.main.contactlist.MetaContactRightButtonMenu::initPluginComponents():void	net.java.sip.communicator.util.Logger
Move Method	net.java.sip.communicator.impl.protocol.jabber.CallPeerMediaHandlerJabberImpl::addSourceExtension(RtpDescriptionPacketExtension, long):void	net.java.sip.communicator.impl.protocol.jabber.extensions.jingle.RtpDescriptionPacketExtension
Move Method	net.java.sip.communicator.impl.ldap.LdapDirectoryImpl::disconnect(InitialDirContext):void	net.java.sip.communicator.util.Logger
Move Method	net.java.sip.communicator.slick.protocol.yahoo.TestAccountUninstallation::testUninstallAccount():void	net.java.sip.communicator.slick.protocol.yahoo.YahooSlickFixture
Move Method	net.java.sip.communicator.impl.protocol.sip.OperationSetPresenceSipImpl::createPublish(int, boolean):Request	net.java.sip.communicator.impl.protocol.sip.EventPackageSubscriber
Move Method	net.java.sip.communicator.impl.gui.main.chat.ChatWritePanel::appendText(String):void	net.java.sip.communicator.util.Logger
Move Method	net.java.sip.communicator.impl.gui.customcontrols.wizard.Wizard::close(int):void	net.java.sip.communicator.impl.gui.customcontrols.wizard.WizardController
Move Method	net.java.sip.communicator.impl.protocol.jabber.OperationSetBasicInstantMessagingJabberImpl::isCarbonSupported():boolean	net.java.sip.communicator.impl.protocol.jabber.ProtocolProviderServiceJabberImpl
Move Method	net.java.sip.communicator.impl.gui.main.contactlist.TreeContactList::fireContactListEvent(java.util.List<ContactListListener>, ContactListEvent):void	net.java.sip.communicator.util.Logger
Move Method	net.java.sip.communicator.service.protocol.ProtocolProviderFactory::storeAccount(AccountID, boolean):void	net.java.sip.communicator.service.protocol.AccountID
Move Method	net.java.sip.communicator.impl.protocol.jabber.UriHandlerJabberImpl::showErrorMessage(String, Exception):void	net.java.sip.communicator.util.Logger
Move Method	net.java.sip.communicator.service.protocol.ProtocolProviderFactory::storePassword(AccountID, String):void	net.java.sip.communicator.service.protocol.AccountID
Move Method	net.java.sip.communicator.impl.protocol.jabber.ProtocolProviderServiceJabberImpl::addJingleFeatures():void	net.java.sip.communicator.service.protocol.AccountID
Move Method	net.java.sip.communicator.impl.gui.main.contactlist.TreeContactList::setActiveContact(MetaContact, boolean):void	net.java.sip.communicator.impl.gui.main.contactlist.contactsource.MetaContactListSource
Move Method	net.java.sip.communicator.impl.protocol.sip.ServerStoredContactList::fireGroupEvent(ContactGroup, int):void	net.java.sip.communicator.impl.protocol.sip.OperationSetPresenceSipImpl
Move Method	net.java.sip.communicator.service.protocol.media.AbstractOperationSetBasicTelephony::fireCallEvent(CallEvent):void	net.java.sip.communicator.util.Logger
Move Method	net.java.sip.communicator.impl.protocol.sip.ProtocolProviderFactorySipImpl::storeXCapPassword(AccountID):void	net.java.sip.communicator.service.protocol.AccountID
Move Method	net.java.sip.communicator.impl.protocol.jabber.ProtocolProviderServiceJabberImpl::getFullJid(String):String	net.java.sip.communicator.impl.protocol.jabber.extensions.version.VersionManager
Move Method	net.java.sip.communicator.impl.gui.main.chatroomslist.ChatRoomTableDialog::createProvidersCombobox():JComboBox	net.java.sip.communicator.impl.gui.main.chatroomslist.ServerChatRoomsChoiceDialog
Move Method	net.java.sip.communicator.service.protocol.Call::fireCallPeerEvent(CallPeer, int, boolean):void	net.java.sip.communicator.util.Logger
Move Method	net.java.sip.communicator.impl.gui.main.chat.ChatWritePanel::isIMAllowed():boolean	net.java.sip.communicator.impl.gui.main.chat.ChatPanel
Move Method	net.java.sip.communicator.impl.protocol.sip.ProtocolProviderServiceSipImpl::getListeningPoint(String):ListeningPoint	net.java.sip.communicator.impl.protocol.sip.SipStackSharing
Move Method	net.java.sip.communicator.plugin.keybindingchooser.chooser.BindingChooser::doInput(KeyStroke):void	net.java.sip.communicator.plugin.keybindingchooser.chooser.BindingEntry
Move Method	net.java.sip.communicator.slick.protocol.jabber.TestOperationSetMultiUserChat2::getRole(String, List<ChatRoomMember>, String, boolean):ChatRoomMemberRole	net.java.sip.communicator.util.Logger
Move Method	net.java.sip.communicator.impl.protocol.sip.OperationSetAutoAnswerSipImpl::doesRequestContainsActiveVideoMediaType(Call):boolean	net.java.sip.communicator.service.protocol.Call
Move Method	net.java.sip.communicator.service.protocol.media.AbstractOperationSetTelephonyConferencing::getConferenceInfoDiff(ConferenceInfoDocument, ConferenceInfoDocument):ConferenceInfoDocument	net.java.sip.communicator.util.Logger
Move Method	net.java.sip.communicator.service.protocol.media.AbstractOperationSetTelephonyConferencing::conferenceInfoDocumentsMatch(ConferenceInfoDocument, ConferenceInfoDocument):boolean	net.java.sip.communicator.service.protocol.media.ConferenceInfoDocument
Move Method	net.java.sip.communicator.impl.filehistory.FileHistoryServiceImpl::handleProviderAdded(ProtocolProviderService):void	net.java.sip.communicator.util.Logger
Move Method	net.java.sip.communicator.impl.googlecontacts.configform.GoogleContactsConfigForm::initComponents():void	net.java.sip.communicator.impl.googlecontacts.configform.AccountSettingsForm
Move Method	net.java.sip.communicator.impl.gui.main.call.CallPanel::getIMCapableCallPeers(int):List<Contact>	net.java.sip.communicator.impl.gui.main.call.TransferCallButton
Move Method	net.java.sip.communicator.impl.gui.UIServiceImpl::firePluginEvent(PluginComponentFactory, int):void	net.java.sip.communicator.util.Logger
Move Method	net.java.sip.communicator.impl.gui.main.presence.AccountStatusPanel::updateImage(ImageIcon):void	net.java.sip.communicator.plugin.desktoputil.FramedImage
Move Method	net.java.sip.communicator.plugin.desktoputil.wizard.SecurityPanel::loadStates():void	net.java.sip.communicator.plugin.desktoputil.PriorityTable
Move Method	net.java.sip.communicator.impl.gui.main.presence.GlobalStatusSelectorBox::createMenuItem(GlobalStatusEnum, int):JCheckBoxMenuItem	net.java.sip.communicator.service.protocol.globalstatus.GlobalStatusEnum
Move Method	net.java.sip.communicator.impl.gui.main.authorization.AuthorizationHandlerImpl::addRenameListener(ProtocolProviderService, String, String):void	net.java.sip.communicator.impl.gui.main.MainFrame
Move Method	net.java.sip.communicator.impl.gui.main.chat.ChatWindow::setChatContactPhoto(ChatSession):void	net.java.sip.communicator.impl.gui.main.chat.ContactPhotoPanel
Move Method	net.java.sip.communicator.impl.gui.main.call.AbstractCallToggleButton::callPanelPropertyChange(PropertyChangeEvent):void	net.java.sip.communicator.impl.gui.main.call.CallPanel
Move Method	net.java.sip.communicator.impl.protocol.sip.CallPeerSipImpl::reflectConferenceFocus(javax.sip.message.Message):void	net.java.sip.communicator.impl.protocol.sip.SipMessageFactory
Move Method	net.java.sip.communicator.impl.gui.main.chat.conference.ConferenceChatManager::createAdHocChatRoom(ProtocolProviderService, Collection<String>, String):AdHocChatRoomWrapper	net.java.sip.communicator.impl.gui.main.chatroomslist.AdHocChatRoomList
Move Method	net.java.sip.communicator.slick.protocol.gibberish.TestProtocolProviderServiceGibberishImpl::testRegister():void	net.java.sip.communicator.slick.protocol.gibberish.GibberishSlickFixture
Move Method	net.java.sip.communicator.impl.gui.main.chat.ChatPanel::fireChatFocusEvent(int):void	net.java.sip.communicator.util.Logger
Move Method	net.java.sip.communicator.impl.protocol.sip.SipStackSharing::logApplicationException(Class<DialogTerminatedEvent>, Throwable):void	net.java.sip.communicator.util.Logger
Move Method	net.java.sip.communicator.impl.gui.main.chat.toolBars.MainToolBar::getOperationSetForCapabilities(List<ChatTransport>, Class<? extends OperationSet>):List<ChatTransport>	net.java.sip.communicator.util.call.MetaContactPhoneUtil
Move Method	net.java.sip.communicator.impl.protocol.jabber.ProtocolProviderServiceJabberImpl::setTrafficClass():void	net.java.sip.communicator.impl.protocol.jabber.extensions.version.VersionManager
Move Method	net.java.sip.communicator.impl.protocol.jabber.OperationSetPersistentPresenceJabberImpl::createAccountPhotoPresenceInterceptor():void	net.java.sip.communicator.impl.protocol.jabber.ProtocolProviderServiceJabberImpl
Move Method	net.java.sip.communicator.impl.protocol.jabber.ProtocolProviderServiceJabberImpl::isFeatureListSupported(String, String[]):boolean	net.java.sip.communicator.impl.protocol.jabber.ScServiceDiscoveryManager
Move Method	net.java.sip.communicator.impl.gui.main.MainFrame::createButtonPanel():Component	net.java.sip.communicator.impl.gui.main.contactlist.UnknownContactPanel
Move Method	net.java.sip.communicator.slick.protocol.sip.TestProtocolProviderServiceSipImpl::testOperationSetTypes():void	net.java.sip.communicator.slick.protocol.sip.SipSlickFixture
