Refactoring Type	Source Entity	Target Class	Source/Target accessed members	Rate it!
Move Method	com.facebook.presto.sql.planner.LocalExecutionPlanner::plan(com.facebook.presto.Session, com.facebook.presto.sql.planner.plan.PlanNode, java.util.List<com.facebook.presto.sql.planner.Symbol>, java.util.Map<com.facebook.presto.sql.planner.Symbol,com.facebook.presto.spi.type.Type>, com.facebook.presto.operator.OutputFactory):com.facebook.presto.sql.planner.LocalExecutionPlanner.LocalExecutionPlan	com.facebook.presto.sql.planner.plan.PlanNode	0/2	
Move Method	com.facebook.presto.sql.planner.optimizations.AddExchanges.Rewriter::translateGroupIdSymbols(com.facebook.presto.sql.planner.plan.GroupIdNode):java.util.function.Function<com.facebook.presto.sql.planner.Symbol,java.util.Optional<com.facebook.presto.sql.planner.Symbol>>	com.facebook.presto.sql.planner.plan.GroupIdNode	0/2	
Move Method	com.facebook.presto.sql.planner.optimizations.BeginTableWrite.Rewriter::getTarget(com.facebook.presto.sql.planner.plan.PlanNode):com.facebook.presto.sql.planner.plan.TableWriterNode.WriterTarget	com.facebook.presto.sql.planner.plan.PlanNode	0/2	
Move Method	com.facebook.presto.metadata.PolymorphicScalarFunction::onlyFirstMatchedMethodHasPredicate(com.facebook.presto.metadata.SqlScalarFunctionBuilder.MethodsGroup, com.facebook.presto.metadata.SqlScalarFunctionBuilder.MethodsGroup):boolean	com.facebook.presto.metadata.SqlScalarFunctionBuilder.MethodsGroup	0/1	
Move Method	com.facebook.presto.metadata.PolymorphicScalarFunction::predicateIsTrue(com.facebook.presto.metadata.SqlScalarFunctionBuilder.MethodsGroup, com.facebook.presto.metadata.SqlScalarFunctionBuilder.SpecializeContext):boolean	com.facebook.presto.metadata.SqlScalarFunctionBuilder.MethodsGroup	0/1	
Move Method	com.facebook.presto.metadata.PolymorphicScalarFunction::computeExtraParameters(com.facebook.presto.metadata.SqlScalarFunctionBuilder.MethodsGroup, com.facebook.presto.metadata.SqlScalarFunctionBuilder.SpecializeContext):java.util.List<java.lang.Object>	com.facebook.presto.metadata.SqlScalarFunctionBuilder.MethodsGroup	0/1	
Move Method	com.facebook.presto.operator.PagesIndexOrdering::vectorSwap(com.facebook.presto.operator.PagesIndex, int, int, int):void	com.facebook.presto.operator.PagesIndex	0/1	
Move Method	com.facebook.presto.server.ServerMainModule::createServerInfo(com.facebook.presto.client.NodeVersion, io.airlift.node.NodeInfo, com.facebook.presto.server.ServerConfig):com.facebook.presto.client.ServerInfo	com.facebook.presto.server.ServerConfig	0/1	
Move Method	com.facebook.presto.server.ServerMainModule::createExchangeExecutor(com.facebook.presto.operator.ExchangeClientConfig):java.util.concurrent.ScheduledExecutorService	com.facebook.presto.operator.ExchangeClientConfig	0/1	
Move Method	com.facebook.presto.sql.analyzer.Scope::isColumnReference(com.facebook.presto.sql.tree.QualifiedName, com.facebook.presto.sql.analyzer.RelationType):boolean	com.facebook.presto.sql.analyzer.RelationType	0/1	
Move Method	com.facebook.presto.sql.planner.InputExtractor::extractInputs(com.facebook.presto.sql.planner.plan.PlanNode):java.util.List<com.facebook.presto.execution.Input>	com.facebook.presto.sql.planner.plan.PlanNode	0/1	
Move Method	com.facebook.presto.sql.planner.LocalExecutionPlanner.Visitor::makeLayout(com.facebook.presto.sql.planner.plan.PlanNode):com.google.common.collect.ImmutableMap<com.facebook.presto.sql.planner.Symbol,java.lang.Integer>	com.facebook.presto.sql.planner.plan.PlanNode	0/1	
Move Method	com.facebook.presto.sql.planner.OutputExtractor::extractOutput(com.facebook.presto.sql.planner.plan.PlanNode):java.util.Optional<com.facebook.presto.execution.Output>	com.facebook.presto.sql.planner.plan.PlanNode	0/1	
Move Method	com.facebook.presto.sql.planner.optimizations.PropertyDerivations.Visitor::translateGroupIdSymbols(com.facebook.presto.sql.planner.plan.GroupIdNode):java.util.function.Function<com.facebook.presto.sql.planner.Symbol,java.util.Optional<com.facebook.presto.sql.planner.Symbol>>	com.facebook.presto.sql.planner.plan.GroupIdNode	0/1	
Move Method	com.facebook.presto.sql.planner.optimizations.StreamPropertyDerivations.Visitor::translateGroupIdSymbols(com.facebook.presto.sql.planner.plan.GroupIdNode):java.util.function.Function<com.facebook.presto.sql.planner.Symbol,java.util.Optional<com.facebook.presto.sql.planner.Symbol>>	com.facebook.presto.sql.planner.plan.GroupIdNode	0/1	
Move Method	com.facebook.presto.sql.planner.plan.SimplePlanRewriter.RewriteContext::defaultRewrite(com.facebook.presto.sql.planner.plan.PlanNode, C):com.facebook.presto.sql.planner.plan.PlanNode	com.facebook.presto.sql.planner.plan.PlanNode	0/1	
Move Method	com.facebook.presto.sql.planner.sanity.ValidateDependenciesChecker.Visitor::createInputs(com.facebook.presto.sql.planner.plan.PlanNode, java.util.Set<com.facebook.presto.sql.planner.Symbol>):com.google.common.collect.ImmutableSet<com.facebook.presto.sql.planner.Symbol>	com.facebook.presto.sql.planner.plan.PlanNode	0/1	
Move Method	com.facebook.presto.sql.relational.SqlToRowExpressionTranslator.Visitor::changeType(com.facebook.presto.sql.relational.RowExpression, com.facebook.presto.spi.type.Type):com.facebook.presto.sql.relational.RowExpression	com.facebook.presto.sql.relational.RowExpression	0/1	
Move Method	com.facebook.presto.sql.planner.LocalExecutionPlanner.Visitor::planGlobalAggregation(int, com.facebook.presto.sql.planner.plan.AggregationNode, com.facebook.presto.sql.planner.LocalExecutionPlanner.PhysicalOperation):com.facebook.presto.sql.planner.LocalExecutionPlanner.PhysicalOperation	com.facebook.presto.sql.planner.plan.AggregationNode	1/7	
Move Method	com.facebook.presto.sql.planner.optimizations.UnaliasSymbolReferences.Rewriter::canonicalize(com.facebook.presto.sql.planner.plan.WindowNode.Frame):com.facebook.presto.sql.planner.plan.WindowNode.Frame	com.facebook.presto.sql.planner.plan.WindowNode.Frame	1/5	
Move Method	com.facebook.presto.event.query.QueryMonitor::logQueryTimeline(com.facebook.presto.execution.QueryInfo):void	com.facebook.presto.execution.QueryInfo	1/4	
Move Method	com.facebook.presto.metadata.SignatureBinder::calculateVariableValuesForLongConstraints(com.facebook.presto.metadata.BoundVariables.Builder):void	com.facebook.presto.metadata.BoundVariables.Builder	1/4	
Move Method	com.facebook.presto.operator.BenchmarkGroupByHash::groupByHashPreCompute(com.facebook.presto.operator.BenchmarkGroupByHash.BenchmarkData):java.lang.Object	com.facebook.presto.operator.BenchmarkGroupByHash.BenchmarkData	1/4	
Move Method	com.facebook.presto.operator.BenchmarkGroupByHash::addPagePreCompute(com.facebook.presto.operator.BenchmarkGroupByHash.BenchmarkData):java.lang.Object	com.facebook.presto.operator.BenchmarkGroupByHash.BenchmarkData	1/4	
Move Method	com.facebook.presto.sql.planner.PlanFragmenter.Fragmenter::buildFragment(com.facebook.presto.sql.planner.plan.PlanNode, com.facebook.presto.sql.planner.PlanFragmenter.FragmentProperties, com.facebook.presto.sql.planner.plan.PlanFragmentId):com.facebook.presto.sql.planner.SubPlan	com.facebook.presto.sql.planner.PlanFragmenter.FragmentProperties	1/4	
Move Method	com.facebook.presto.BenchmarkPagesIndexPageSorter::runBenchmark(com.facebook.presto.BenchmarkPagesIndexPageSorter.BenchmarkData):int	com.facebook.presto.BenchmarkPagesIndexPageSorter.BenchmarkData	1/3	
Move Method	com.facebook.presto.execution.buffer.ClientBuffer::processRead(com.facebook.presto.execution.buffer.ClientBuffer.PendingRead):void	com.facebook.presto.execution.buffer.ClientBuffer.PendingRead	1/3	
Move Method	com.facebook.presto.index.IndexManager::getIndex(com.facebook.presto.Session, com.facebook.presto.metadata.IndexHandle, java.util.List<com.facebook.presto.spi.ColumnHandle>, java.util.List<com.facebook.presto.spi.ColumnHandle>):com.facebook.presto.spi.ConnectorIndex	com.facebook.presto.metadata.IndexHandle	1/3	
Move Method	com.facebook.presto.operator.scalar.BenchmarkArrayDistinct::arrayDistinct(com.facebook.presto.operator.scalar.BenchmarkArrayDistinct.BenchmarkData):java.lang.Object	com.facebook.presto.operator.scalar.BenchmarkArrayDistinct.BenchmarkData	1/3	
Move Method	com.facebook.presto.operator.scalar.BenchmarkArrayHashCodeOperator::arrayHashCode(com.facebook.presto.operator.scalar.BenchmarkArrayHashCodeOperator.BenchmarkData):java.lang.Object	com.facebook.presto.operator.scalar.BenchmarkArrayHashCodeOperator.BenchmarkData	1/3	
Move Method	com.facebook.presto.operator.scalar.BenchmarkArraySort::arraySort(com.facebook.presto.operator.scalar.BenchmarkArraySort.BenchmarkData):java.lang.Object	com.facebook.presto.operator.scalar.BenchmarkArraySort.BenchmarkData	1/3	
Move Method	com.facebook.presto.operator.scalar.BenchmarkArraySubscript::arraySubscript(com.facebook.presto.operator.scalar.BenchmarkArraySubscript.BenchmarkData):java.lang.Object	com.facebook.presto.operator.scalar.BenchmarkArraySubscript.BenchmarkData	1/3	
Move Method	com.facebook.presto.operator.scalar.BenchmarkMapSubscript::mapSubscript(com.facebook.presto.operator.scalar.BenchmarkMapSubscript.BenchmarkData):java.lang.Object	com.facebook.presto.operator.scalar.BenchmarkMapSubscript.BenchmarkData	1/3	
Move Method	com.facebook.presto.split.SplitManager::getSplits(com.facebook.presto.Session, com.facebook.presto.metadata.TableLayoutHandle):com.facebook.presto.split.SplitSource	com.facebook.presto.metadata.TableLayoutHandle	1/3	
Move Method	com.facebook.presto.sql.planner.NodePartitioningManager::getPartitionFunction(com.facebook.presto.Session, com.facebook.presto.sql.planner.PartitioningScheme, java.util.List<com.facebook.presto.spi.type.Type>):com.facebook.presto.operator.PartitionFunction	com.facebook.presto.sql.planner.PartitioningScheme	1/3	
Move Method	com.facebook.presto.sql.planner.RelationPlanner::initializePlanBuilder(com.facebook.presto.sql.planner.RelationPlan):com.facebook.presto.sql.planner.PlanBuilder	com.facebook.presto.sql.planner.RelationPlan	1/3	
Move Method	com.facebook.presto.sql.planner.optimizations.TransformCorrelatedScalarAggregationToJoin.Rewriter::updateFilterNode(com.facebook.presto.sql.planner.optimizations.PlanNodeSearcher, java.util.List<com.facebook.presto.sql.tree.Expression>):com.facebook.presto.sql.planner.plan.PlanNode	com.facebook.presto.sql.planner.optimizations.PlanNodeSearcher	1/3	
Move Method	com.facebook.presto.sql.planner.optimizations.WindowFilterPushDown.Rewriter::convertToTopNRowNumber(com.facebook.presto.sql.planner.plan.WindowNode, int):com.facebook.presto.sql.planner.plan.TopNRowNumberNode	com.facebook.presto.sql.planner.plan.WindowNode	1/3	
Move Method	com.facebook.presto.execution.SqlTask::getTaskStats(com.facebook.presto.execution.SqlTask.TaskHolder):com.facebook.presto.operator.TaskStats	com.facebook.presto.execution.TaskStateMachine	1/2	
Move Method	com.facebook.presto.execution.scheduler.TopologyAwareNodeSelector::bestNodeSplitCount(java.util.Iterator<com.facebook.presto.spi.Node>, int, int, com.facebook.presto.execution.scheduler.NodeAssignmentStats):com.facebook.presto.spi.Node	com.facebook.presto.execution.scheduler.NodeAssignmentStats	1/2	
Move Method	com.facebook.presto.metadata.SessionPropertyManager::getAllSessionProperties(com.facebook.presto.Session):java.util.List<com.facebook.presto.metadata.SessionPropertyManager.SessionPropertyValue>	com.facebook.presto.Session	1/2	
Move Method	com.facebook.presto.operator.BenchmarkGroupByHash::bigintGroupByHash(com.facebook.presto.operator.BenchmarkGroupByHash.SingleChannelBenchmarkData):java.lang.Object	com.facebook.presto.operator.BenchmarkGroupByHash.SingleChannelBenchmarkData	1/2	
Move Method	com.facebook.presto.server.NodeResource::getFailed():java.util.Collection<com.facebook.presto.failureDetector.HeartbeatFailureDetector.Stats>	com.facebook.presto.failureDetector.HeartbeatFailureDetector	1/2	
Move Method	com.facebook.presto.sql.planner.LogicalPlanner::createOutputPlan(com.facebook.presto.sql.planner.RelationPlan, com.facebook.presto.sql.analyzer.Analysis):com.facebook.presto.sql.planner.plan.PlanNode	com.facebook.presto.sql.planner.RelationPlan	1/2	
Move Method	com.facebook.presto.sql.planner.QueryPlanner::distinct(com.facebook.presto.sql.planner.PlanBuilder, com.facebook.presto.sql.tree.QuerySpecification, java.util.List<com.facebook.presto.sql.tree.Expression>, java.util.List<com.facebook.presto.sql.tree.Expression>):com.facebook.presto.sql.planner.PlanBuilder	com.facebook.presto.sql.planner.PlanBuilder	1/2	
Move Method	com.facebook.presto.sql.planner.SymbolAllocator::newSymbol(com.facebook.presto.sql.analyzer.Field):com.facebook.presto.sql.planner.Symbol	com.facebook.presto.sql.analyzer.Field	1/2	
Move Method	com.facebook.presto.sql.planner.assertions.TableScanMatcher::domainMatches(com.facebook.presto.sql.planner.plan.TableScanNode, com.facebook.presto.Session, com.facebook.presto.metadata.Metadata):boolean	com.facebook.presto.sql.planner.plan.TableScanNode	1/2	
Move Method	com.facebook.presto.sql.planner.optimizations.PropertyDerivations.Visitor::deriveGlobalProperties(com.facebook.presto.metadata.TableLayout, java.util.Map<com.facebook.presto.spi.ColumnHandle,com.facebook.presto.sql.planner.Symbol>, java.util.Map<com.facebook.presto.spi.ColumnHandle,com.facebook.presto.spi.predicate.NullableValue>):com.facebook.presto.sql.planner.optimizations.ActualProperties.Global	com.facebook.presto.metadata.TableLayout	1/2	
Move Method	com.facebook.presto.sql.planner.plan.PlanRewriter.RewriteContext::rewrite(com.facebook.presto.sql.planner.plan.PlanNode, C):com.facebook.presto.sql.planner.plan.PlanRewriter.Result<P>	com.facebook.presto.sql.planner.plan.PlanNode	1/2	
Move Method	com.facebook.presto.sql.planner.LocalExecutionPlanner.Visitor::planGroupByAggregation(com.facebook.presto.sql.planner.plan.AggregationNode, com.facebook.presto.sql.planner.LocalExecutionPlanner.PhysicalOperation, int):com.facebook.presto.sql.planner.LocalExecutionPlanner.PhysicalOperation	com.facebook.presto.sql.planner.plan.AggregationNode	2/11	
Move Method	com.facebook.presto.event.query.QueryMonitor::splitCompletedEvent(com.facebook.presto.execution.TaskId, com.facebook.presto.operator.DriverStats, java.lang.String, java.lang.String):void	com.facebook.presto.operator.DriverStats	2/10	
Move Method	com.facebook.presto.operator.BenchmarkHashBuildAndJoinOperators::benchmarkJoinHash(com.facebook.presto.operator.BenchmarkHashBuildAndJoinOperators.JoinContext):java.util.List<com.facebook.presto.spi.Page>	com.facebook.presto.operator.BenchmarkHashBuildAndJoinOperators.JoinContext	2/6	
Move Method	com.facebook.presto.operator.BenchmarkHashBuildAndJoinOperators::benchmarkBuildHash(com.facebook.presto.operator.BenchmarkHashBuildAndJoinOperators.BuildContext):com.facebook.presto.operator.LookupSourceSupplier	com.facebook.presto.operator.BenchmarkHashBuildAndJoinOperators.BuildContext	2/5	
Move Method	com.facebook.presto.sql.planner.optimizations.UnaliasSymbolReferences.Rewriter::canonicalizePartitionFunctionBinding(com.facebook.presto.sql.planner.PartitioningScheme):com.facebook.presto.sql.planner.PartitioningScheme	com.facebook.presto.sql.planner.PartitioningScheme	2/5	
Move Method	com.facebook.presto.server.TaskResource::createOrUpdateTask(com.facebook.presto.execution.TaskId, com.facebook.presto.server.TaskUpdateRequest, javax.ws.rs.core.UriInfo):javax.ws.rs.core.Response	com.facebook.presto.server.TaskUpdateRequest	2/4	
Move Method	com.facebook.presto.execution.BenchmarkNodeScheduler::benchmark(com.facebook.presto.execution.BenchmarkNodeScheduler.BenchmarkData):java.lang.Object	com.facebook.presto.execution.BenchmarkNodeScheduler.BenchmarkData	2/3	
Move Method	com.facebook.presto.execution.resourceGroups.InternalResourceGroupManager::selectGroup(com.facebook.presto.Session):com.facebook.presto.spi.resourceGroups.ResourceGroupId	com.facebook.presto.Session	2/3	
Move Method	com.facebook.presto.execution.scheduler.SourcePartitionedScheduler::finalizeTaskCreationIfNecessary():java.util.Set<com.facebook.presto.execution.RemoteTask>	com.facebook.presto.execution.SqlStageExecution	2/3	
Move Method	com.facebook.presto.operator.MultiChannelGroupByHash::getGroupId(com.facebook.presto.operator.HashGenerator, com.facebook.presto.spi.Page, int):int	com.facebook.presto.operator.MultiChannelGroupByHash.DictionaryLookBack	2/3	
Move Method	com.facebook.presto.sql.gen.InCodeGenerator::buildInCase(com.facebook.presto.sql.gen.BytecodeGeneratorContext, com.facebook.presto.bytecode.Scope, com.facebook.presto.spi.type.Type, com.facebook.presto.bytecode.instruction.LabelNode, com.facebook.presto.bytecode.instruction.LabelNode, com.facebook.presto.bytecode.instruction.LabelNode, java.util.Collection<com.facebook.presto.bytecode.BytecodeNode>, boolean):com.facebook.presto.bytecode.BytecodeBlock	com.facebook.presto.sql.gen.BytecodeGeneratorContext	2/3	
Move Method	com.facebook.presto.sql.planner.NodePartitioningManager::getNodePartitioningMap(com.facebook.presto.Session, com.facebook.presto.sql.planner.PartitioningHandle):com.facebook.presto.sql.planner.NodePartitionMap	com.facebook.presto.sql.planner.PartitioningHandle	2/3	
Move Method	com.facebook.presto.sql.planner.QueryPlanner::sort(com.facebook.presto.sql.planner.PlanBuilder, java.util.List<com.facebook.presto.sql.tree.SortItem>, java.util.Optional<java.lang.String>, java.util.List<com.facebook.presto.sql.tree.Expression>):com.facebook.presto.sql.planner.PlanBuilder	com.facebook.presto.sql.planner.PlanBuilder	2/3	
