Refactoring Type	Source Entity	Target Class	Source/Target accessed members	Rate it!
Move Method	net.java.sip.communicator.impl.gui.customcontrols.wizard.WizardController::resetButtonsToPanelRules():void	net.java.sip.communicator.impl.gui.customcontrols.wizard.Wizard	1/5	
Move Method	net.java.sip.communicator.impl.certificate.CertificateServiceImpl::loadKeyStore(net.java.sip.communicator.service.certificate.CertificateConfigEntry):java.security.KeyStore.Builder	net.java.sip.communicator.service.certificate.CertificateConfigEntry	1/4	
Move Method	net.java.sip.communicator.impl.gui.main.contactlist.contactsource.MetaUIContact::addPhoneTooltipLines(net.java.sip.communicator.plugin.desktoputil.ExtendedTooltip, java.util.Iterator<java.lang.String>):void	net.java.sip.communicator.plugin.desktoputil.ExtendedTooltip	1/3	
Move Method	net.java.sip.communicator.impl.protocol.irc.PresenceManager::parseISupportAwayLen(com.ircclouds.irc.api.state.IIRCState):java.lang.Integer	net.java.sip.communicator.util.Logger	1/3	
Move Method	net.java.sip.communicator.impl.protocol.irc.PresenceManager::parseISupportMonitor(com.ircclouds.irc.api.state.IIRCState):java.lang.Integer	net.java.sip.communicator.util.Logger	1/3	
Move Method	net.java.sip.communicator.impl.protocol.irc.PresenceManager::parseISupportWatch(com.ircclouds.irc.api.state.IIRCState):java.lang.Integer	net.java.sip.communicator.util.Logger	1/3	
Move Method	net.java.sip.communicator.impl.protocol.sip.OperationSetMessageWaitingSipImpl::getSubscribeAddress():javax.sip.address.Address	net.java.sip.communicator.impl.protocol.sip.ProtocolProviderServiceSipImpl	1/3	
Move Method	net.java.sip.communicator.impl.protocol.sip.ProtocolProviderFactorySipImpl::storeXCapPassword(net.java.sip.communicator.service.protocol.AccountID):void	net.java.sip.communicator.service.protocol.AccountID	1/3	
Move Method	net.java.sip.communicator.impl.protocol.sip.SipStackSharing::logApplicationException(java.lang.Class<javax.sip.DialogTerminatedEvent>, java.lang.Throwable):void	net.java.sip.communicator.util.Logger	1/3	
Move Method	net.java.sip.communicator.impl.protocol.sip.xcap.BaseHttpXCapClient::getXCapErrorMessage(net.java.sip.communicator.impl.protocol.sip.xcap.XCapHttpResponse):java.lang.String	net.java.sip.communicator.impl.protocol.sip.xcap.XCapHttpResponse	1/3	
Move Method	net.java.sip.communicator.service.protocol.SingleCallInProgressPolicy::rejectCallWithBusyHere(net.java.sip.communicator.service.protocol.Call):void	net.java.sip.communicator.service.protocol.Call	1/3	
Move Method	net.java.sip.communicator.impl.dns.ConfigurableDnssecResolver::getExceptionMessage(net.java.sip.communicator.impl.dns.SecureMessage):java.lang.String	net.java.sip.communicator.impl.dns.SecureMessage	1/2	
