Refactoring Type	Source Entity	Target Class	Source/Target accessed members	Rate it!
Move Method	org.broadleafcommerce.openadmin.server.service.persistence.module.AdornedTargetListPersistenceModule::getAdornedTargetFilterMappings(org.broadleafcommerce.openadmin.dto.PersistencePerspective, org.broadleafcommerce.openadmin.dto.CriteriaTransferObject, java.util.Map<java.lang.String,org.broadleafcommerce.openadmin.dto.FieldMetadata>, org.broadleafcommerce.openadmin.dto.AdornedTargetList):java.util.List<org.broadleafcommerce.openadmin.server.service.persistence.module.criteria.FilterMapping>	org.broadleafcommerce.openadmin.dto.AdornedTargetList	1/6	
Move Method	org.broadleafcommerce.openadmin.server.service.persistence.module.BasicPersistenceModule::getMergedProperties(org.broadleafcommerce.openadmin.dto.PersistencePackage, org.broadleafcommerce.openadmin.dto.CriteriaTransferObject):java.util.Map<java.lang.String,org.broadleafcommerce.openadmin.dto.FieldMetadata>	org.broadleafcommerce.openadmin.dto.PersistencePackage	1/4	
Move Method	org.broadleafcommerce.openadmin.server.service.persistence.module.provider.RuleFieldPersistenceProvider::extractSimpleRule(org.broadleafcommerce.openadmin.server.service.persistence.module.provider.request.ExtractValueRequest, org.broadleafcommerce.openadmin.dto.Property, com.fasterxml.jackson.databind.ObjectMapper, org.broadleafcommerce.openadmin.web.rulebuilder.MVELToDataWrapperTranslator):void	org.broadleafcommerce.openadmin.server.service.persistence.module.provider.request.ExtractValueRequest	1/4	
Move Method	org.broadleafcommerce.openadmin.web.controller.AdminLoginController::processchangePassword(javax.servlet.http.HttpServletRequest, javax.servlet.http.HttpServletResponse, org.springframework.ui.Model, org.broadleafcommerce.openadmin.web.form.ResetPasswordForm):java.lang.String	org.broadleafcommerce.openadmin.web.form.ResetPasswordForm	1/4	
Move Method	org.broadleafcommerce.openadmin.server.service.persistence.module.provider.RuleFieldPersistenceProvider::extractQuantityRule(org.broadleafcommerce.openadmin.server.service.persistence.module.provider.request.ExtractValueRequest, com.fasterxml.jackson.databind.ObjectMapper, org.broadleafcommerce.openadmin.web.rulebuilder.MVELToDataWrapperTranslator):void	org.broadleafcommerce.openadmin.server.service.persistence.module.provider.request.ExtractValueRequest	1/3	
Move Method	org.broadleafcommerce.openadmin.web.form.entity.EntityFormValidator::validate(org.broadleafcommerce.openadmin.web.form.entity.EntityForm, org.broadleafcommerce.openadmin.dto.Entity, org.springframework.validation.Errors):boolean	org.broadleafcommerce.openadmin.dto.Entity	1/3	
Move Method	org.broadleafcommerce.openadmin.web.rulebuilder.MVELToDataWrapperTranslator::postProcessCriteria(org.broadleafcommerce.openadmin.web.rulebuilder.dto.DataDTO, java.util.List<org.broadleafcommerce.openadmin.web.rulebuilder.dto.ExpressionDTO>, int, org.broadleafcommerce.openadmin.web.rulebuilder.dto.ExpressionDTO, org.broadleafcommerce.common.presentation.client.SupportedFieldType):void	org.broadleafcommerce.openadmin.web.rulebuilder.dto.ExpressionDTO	1/3	
Move Method	org.broadleafcommerce.openadmin.server.dao.DynamicEntityDaoImpl::testPropertyInclusion(org.broadleafcommerce.openadmin.dto.FieldMetadata):java.lang.Boolean	org.broadleafcommerce.openadmin.dto.FieldMetadata	1/2	
Move Method	org.broadleafcommerce.openadmin.server.dao.DynamicEntityDaoImpl::setExcludedBasedOnShowIfProperty(org.broadleafcommerce.openadmin.dto.FieldMetadata):boolean	org.broadleafcommerce.openadmin.dto.FieldMetadata	1/2	
Move Method	org.broadleafcommerce.openadmin.server.dao.provider.metadata.AbstractFieldMetadataProvider::setupBroadleafEnumeration(java.lang.String, org.broadleafcommerce.openadmin.dto.BasicFieldMetadata, org.broadleafcommerce.openadmin.server.dao.DynamicEntityDao):void	org.broadleafcommerce.openadmin.dto.BasicFieldMetadata	1/2	
Move Method	org.broadleafcommerce.openadmin.server.service.persistence.module.criteria.CriteriaTranslatorImpl::addSorting(javax.persistence.criteria.CriteriaBuilder, java.util.List<javax.persistence.criteria.Order>, org.broadleafcommerce.openadmin.server.service.persistence.module.criteria.FilterMapping, javax.persistence.criteria.Path):void	org.broadleafcommerce.openadmin.server.service.persistence.module.criteria.FilterMapping	1/2	
Move Method	org.broadleafcommerce.openadmin.server.dao.provider.metadata.AdornedTargetCollectionFieldMetadataProvider::buildAdornedTargetCollectionMetadata(java.lang.Class<?>, java.lang.Class<?>, java.util.Map<java.lang.String,org.broadleafcommerce.openadmin.dto.FieldMetadata>, org.broadleafcommerce.openadmin.server.dao.FieldInfo, org.broadleafcommerce.openadmin.dto.override.FieldMetadataOverride, org.broadleafcommerce.openadmin.server.dao.DynamicEntityDao):void	org.broadleafcommerce.openadmin.dto.override.FieldMetadataOverride	2/26	
Move Method	org.broadleafcommerce.openadmin.server.dao.provider.metadata.CollectionFieldMetadataProvider::buildCollectionMetadata(java.lang.Class<?>, java.lang.Class<?>, java.util.Map<java.lang.String,org.broadleafcommerce.openadmin.dto.FieldMetadata>, org.broadleafcommerce.openadmin.server.dao.FieldInfo, org.broadleafcommerce.openadmin.dto.override.FieldMetadataOverride, java.lang.String):void	org.broadleafcommerce.openadmin.dto.override.FieldMetadataOverride	2/20	
Move Method	org.broadleafcommerce.openadmin.server.service.persistence.module.AdornedTargetListPersistenceModule::createPopulatedAdornedTargetInstance(org.broadleafcommerce.openadmin.dto.AdornedTargetList, org.broadleafcommerce.openadmin.dto.Entity):java.io.Serializable	org.broadleafcommerce.openadmin.dto.AdornedTargetList	2/6	
Move Method	org.broadleafcommerce.openadmin.server.dao.Metadata::getFieldMetadata(java.lang.String, java.lang.String, java.util.List<org.hibernate.mapping.Property>, org.broadleafcommerce.common.presentation.client.SupportedFieldType, org.broadleafcommerce.common.presentation.client.SupportedFieldType, org.hibernate.type.Type, java.lang.Class<?>, org.broadleafcommerce.openadmin.dto.FieldMetadata, org.broadleafcommerce.openadmin.dto.MergedPropertyType, org.broadleafcommerce.openadmin.server.dao.DynamicEntityDao):org.broadleafcommerce.openadmin.dto.FieldMetadata	org.broadleafcommerce.openadmin.dto.FieldMetadata	2/5	
Move Method	org.broadleafcommerce.openadmin.server.dao.provider.metadata.DefaultFieldMetadataProvider::overrideExclusionsFromXml(org.broadleafcommerce.openadmin.server.dao.provider.metadata.request.OverrideViaXmlRequest, java.util.Map<java.lang.String,org.broadleafcommerce.openadmin.dto.FieldMetadata>):void	org.broadleafcommerce.openadmin.server.dao.provider.metadata.request.OverrideViaXmlRequest	2/5	
Move Method	org.broadleafcommerce.openadmin.web.controller.AdminAbstractController::getBlankDynamicFieldTemplateForm(org.broadleafcommerce.openadmin.web.form.entity.DynamicEntityFormInfo, org.broadleafcommerce.openadmin.web.form.entity.EntityForm):org.broadleafcommerce.openadmin.web.form.entity.EntityForm	org.broadleafcommerce.openadmin.web.form.entity.DynamicEntityFormInfo	2/5	
