edu_stanford_nlp_dcoref_ACEMentionExtractor.java/[CN]/ACEMentionExtractor/[FE]/aceReader	edu_stanford_nlp_ie_machinereading_domains_ace_AceReader.java/[CN]/
edu_stanford_nlp_trees_CoordinationTransformer.java/[CN]/CoordinationTransformer/[FE]/rearrangeNowThatTsurgeon	edu_stanford_nlp_trees_tregex_tsurgeon_TsurgeonPattern.java/[CN]/
edu_stanford_nlp_trees_CoordinationTransformer.java/[CN]/CoordinationTransformer/[FE]/changeSbarToPPTregex	edu_stanford_nlp_trees_tregex_TregexPattern.java/[CN]/
edu_stanford_nlp_trees_CoordinationTransformer.java/[CN]/CoordinationTransformer/[FE]/changeSbarToPPTsurgeon	edu_stanford_nlp_trees_tregex_tsurgeon_TsurgeonPattern.java/[CN]/
edu_stanford_nlp_trees_CoordinationTransformer.java/[CN]/CoordinationTransformer/[FE]/findFlatConjpTregex	edu_stanford_nlp_trees_tregex_TregexPattern.java/[CN]/
edu_stanford_nlp_trees_CoordinationTransformer.java/[CN]/CoordinationTransformer/[FE]/addConjpTsurgeon	edu_stanford_nlp_trees_tregex_tsurgeon_TsurgeonPattern.java/[CN]/
edu_stanford_nlp_trees_CoordinationTransformer.java/[CN]/CoordinationTransformer/[FE]/moveRBTsurgeon	edu_stanford_nlp_trees_tregex_tsurgeon_TsurgeonPattern.java/[CN]/
edu_stanford_nlp_trees_CoordinationTransformer.java/[CN]/CoordinationTransformer/[FE]/flattenSQTregex	edu_stanford_nlp_trees_tregex_TregexPattern.java/[CN]/
edu_stanford_nlp_trees_CoordinationTransformer.java/[CN]/CoordinationTransformer/[FE]/flattenSQTsurgeon	edu_stanford_nlp_trees_tregex_tsurgeon_TsurgeonPattern.java/[CN]/
edu_stanford_nlp_trees_CoordinationTransformer.java/[CN]/CoordinationTransformer/[FE]/removeXOverXTregex	edu_stanford_nlp_trees_tregex_TregexPattern.java/[CN]/
edu_stanford_nlp_trees_CoordinationTransformer.java/[CN]/CoordinationTransformer/[FE]/removeXOverXTsurgeon	edu_stanford_nlp_trees_tregex_tsurgeon_TsurgeonPattern.java/[CN]/
edu_stanford_nlp_trees_CoordinationTransformer.java/[CN]/CoordinationTransformer/[FE]/ucpRenameTregex	edu_stanford_nlp_trees_tregex_TregexPattern.java/[CN]/
edu_stanford_nlp_trees_CoordinationTransformer.java/[CN]/CoordinationTransformer/[FE]/ucpRenameTsurgeon	edu_stanford_nlp_trees_tregex_tsurgeon_TsurgeonPattern.java/[CN]/
edu_stanford_nlp_trees_CoordinationTransformer.java/[CN]/CoordinationTransformer/[FE]/MWE_OPERATION	edu_stanford_nlp_trees_tregex_tsurgeon_TsurgeonPattern.java/[CN]/
edu_stanford_nlp_trees_CoordinationTransformer.java/[CN]/CoordinationTransformer/[FE]/ACCORDING_TO_PATTERN	edu_stanford_nlp_trees_tregex_TregexPattern.java/[CN]/
edu_stanford_nlp_trees_CoordinationTransformer.java/[CN]/CoordinationTransformer/[FE]/ACCORDING_TO_OPERATION	edu_stanford_nlp_trees_tregex_tsurgeon_TsurgeonPattern.java/[CN]/
edu_stanford_nlp_trees_CoordinationTransformer.java/[CN]/CoordinationTransformer/[FE]/BUT_ALSO_PATTERN	edu_stanford_nlp_trees_tregex_TregexPattern.java/[CN]/
edu_stanford_nlp_trees_CoordinationTransformer.java/[CN]/CoordinationTransformer/[FE]/BUT_ALSO_OPERATION	edu_stanford_nlp_trees_tregex_tsurgeon_TsurgeonPattern.java/[CN]/
edu_stanford_nlp_trees_CoordinationTransformer.java/[CN]/CoordinationTransformer/[FE]/AT_RBS_PATTERN	edu_stanford_nlp_trees_tregex_TregexPattern.java/[CN]/
edu_stanford_nlp_trees_CoordinationTransformer.java/[CN]/CoordinationTransformer/[FE]/AT_RBS_OPERATION	edu_stanford_nlp_trees_tregex_tsurgeon_TsurgeonPattern.java/[CN]/
edu_stanford_nlp_trees_CoordinationTransformer.java/[CN]/CoordinationTransformer/[FE]/AT_ALL_PATTERN	edu_stanford_nlp_trees_tregex_TregexPattern.java/[CN]/
edu_stanford_nlp_trees_CoordinationTransformer.java/[CN]/CoordinationTransformer/[FE]/AT_ALL_OPERATION	edu_stanford_nlp_trees_tregex_tsurgeon_TsurgeonPattern.java/[CN]/
edu_stanford_nlp_trees_CoordinationTransformer.java/[CN]/CoordinationTransformer/[FE]/FLAT_PREP_CC_PATTERN	edu_stanford_nlp_trees_tregex_TregexPattern.java/[CN]/
edu_stanford_nlp_trees_CoordinationTransformer.java/[CN]/CoordinationTransformer/[FE]/FLAT_PREP_CC_OPERATION	edu_stanford_nlp_trees_tregex_tsurgeon_TsurgeonPattern.java/[CN]/
edu_stanford_nlp_trees_international_arabic_ArabicTreeNormalizer.java/[CN]/ArabicTreeNormalizer/[FE]/prdVerbPattern	edu_stanford_nlp_trees_tregex_TregexPattern.java/[CN]/
edu_stanford_nlp_trees_international_arabic_ArabicTreeNormalizer.java/[CN]/ArabicTreeNormalizer/[FE]/npSbjPattern	edu_stanford_nlp_trees_tregex_TregexPattern.java/[CN]/
edu_stanford_nlp_trees_international_pennchinese_FragmentTreeFilter.java/[CN]/FragmentTreeFilter/[FE]/threeNodePattern	edu_stanford_nlp_trees_tregex_TregexPattern.java/[CN]/
edu_stanford_nlp_trees_international_pennchinese_FragmentTreeFilter.java/[CN]/FragmentTreeFilter/[FE]/oneNodePattern	edu_stanford_nlp_trees_tregex_TregexPattern.java/[CN]/
edu_stanford_nlp_trees_international_pennchinese_FragmentTreeFilter.java/[CN]/FragmentTreeFilter/[FE]/automaticInitialPattern	edu_stanford_nlp_trees_tregex_TregexPattern.java/[CN]/
edu_stanford_nlp_trees_international_pennchinese_FragmentTreeFilter.java/[CN]/FragmentTreeFilter/[FE]/manuallySegmentedPattern	edu_stanford_nlp_trees_tregex_TregexPattern.java/[CN]/
edu_stanford_nlp_trees_international_pennchinese_FragmentTreeFilter.java/[CN]/FragmentTreeFilter/[FE]/onthewayPattern	edu_stanford_nlp_trees_tregex_TregexPattern.java/[CN]/
edu_stanford_nlp_trees_international_pennchinese_FragmentTreeFilter.java/[CN]/FragmentTreeFilter/[FE]/singlePuncFragPattern	edu_stanford_nlp_trees_tregex_TregexPattern.java/[CN]/
edu_stanford_nlp_trees_international_pennchinese_FragmentTreeFilter.java/[CN]/FragmentTreeFilter/[FE]/singlePuncPattern	edu_stanford_nlp_trees_tregex_TregexPattern.java/[CN]/
edu_stanford_nlp_trees_international_pennchinese_FragmentTreeFilter.java/[CN]/FragmentTreeFilter/[FE]/metaPattern	edu_stanford_nlp_trees_tregex_TregexPattern.java/[CN]/
edu_stanford_nlp_trees_international_pennchinese_FragmentTreeFilter.java/[CN]/FragmentTreeFilter/[FE]/bracketPattern	edu_stanford_nlp_trees_tregex_TregexPattern.java/[CN]/
edu_stanford_nlp_trees_international_pennchinese_UniversalChineseGrammaticalRelations.java/[CN]/UniversalChineseGrammaticalRelations/[FE]/tregexCompiler	edu_stanford_nlp_trees_tregex_TregexPatternCompiler.java/[CN]/
edu_stanford_nlp_trees_international_pennchinese_UniversalChineseGrammaticalRelations.java/[CN]/UniversalChineseGrammaticalRelations/[FE]/ARGUMENT	edu_stanford_nlp_trees_GrammaticalRelation.java/[CN]/
edu_stanford_nlp_trees_international_pennchinese_UniversalChineseGrammaticalRelations.java/[CN]/UniversalChineseGrammaticalRelations/[FE]/SUBJECT	edu_stanford_nlp_trees_GrammaticalRelation.java/[CN]/
edu_stanford_nlp_trees_international_pennchinese_UniversalChineseGrammaticalRelations.java/[CN]/UniversalChineseGrammaticalRelations/[FE]/NOMINAL_SUBJECT	edu_stanford_nlp_trees_GrammaticalRelation.java/[CN]/
edu_stanford_nlp_trees_international_pennchinese_UniversalChineseGrammaticalRelations.java/[CN]/UniversalChineseGrammaticalRelations/[FE]/NOMINAL_PASSIVE_SUBJECT	edu_stanford_nlp_trees_GrammaticalRelation.java/[CN]/
edu_stanford_nlp_trees_international_pennchinese_UniversalChineseGrammaticalRelations.java/[CN]/UniversalChineseGrammaticalRelations/[FE]/CLAUSAL_SUBJECT	edu_stanford_nlp_trees_GrammaticalRelation.java/[CN]/
edu_stanford_nlp_trees_international_pennchinese_UniversalChineseGrammaticalRelations.java/[CN]/UniversalChineseGrammaticalRelations/[FE]/COMPLEMENT	edu_stanford_nlp_trees_GrammaticalRelation.java/[CN]/
edu_stanford_nlp_trees_international_pennchinese_UniversalChineseGrammaticalRelations.java/[CN]/UniversalChineseGrammaticalRelations/[FE]/OBJECT	edu_stanford_nlp_trees_GrammaticalRelation.java/[CN]/
edu_stanford_nlp_trees_international_pennchinese_UniversalChineseGrammaticalRelations.java/[CN]/UniversalChineseGrammaticalRelations/[FE]/DIRECT_OBJECT	edu_stanford_nlp_trees_GrammaticalRelation.java/[CN]/
edu_stanford_nlp_trees_international_pennchinese_UniversalChineseGrammaticalRelations.java/[CN]/UniversalChineseGrammaticalRelations/[FE]/INDIRECT_OBJECT	edu_stanford_nlp_trees_GrammaticalRelation.java/[CN]/
edu_stanford_nlp_trees_international_pennchinese_UniversalChineseGrammaticalRelations.java/[CN]/UniversalChineseGrammaticalRelations/[FE]/CLAUSAL_COMPLEMENT	edu_stanford_nlp_trees_GrammaticalRelation.java/[CN]/
edu_stanford_nlp_trees_international_pennchinese_UniversalChineseGrammaticalRelations.java/[CN]/UniversalChineseGrammaticalRelations/[FE]/XCLAUSAL_COMPLEMENT	edu_stanford_nlp_trees_GrammaticalRelation.java/[CN]/
edu_stanford_nlp_trees_international_pennchinese_UniversalChineseGrammaticalRelations.java/[CN]/UniversalChineseGrammaticalRelations/[FE]/MODIFIER	edu_stanford_nlp_trees_GrammaticalRelation.java/[CN]/
edu_stanford_nlp_trees_international_pennchinese_UniversalChineseGrammaticalRelations.java/[CN]/UniversalChineseGrammaticalRelations/[FE]/NUMERIC_MODIFIER	edu_stanford_nlp_trees_GrammaticalRelation.java/[CN]/
edu_stanford_nlp_trees_international_pennchinese_UniversalChineseGrammaticalRelations.java/[CN]/UniversalChineseGrammaticalRelations/[FE]/APPOSITIONAL_MODIFIER	edu_stanford_nlp_trees_GrammaticalRelation.java/[CN]/
edu_stanford_nlp_trees_international_pennchinese_UniversalChineseGrammaticalRelations.java/[CN]/UniversalChineseGrammaticalRelations/[FE]/PARATAXIS	edu_stanford_nlp_trees_GrammaticalRelation.java/[CN]/
edu_stanford_nlp_trees_international_pennchinese_UniversalChineseGrammaticalRelations.java/[CN]/UniversalChineseGrammaticalRelations/[FE]/PARENTHETICAL_MODIFIER	edu_stanford_nlp_trees_GrammaticalRelation.java/[CN]/
edu_stanford_nlp_trees_international_pennchinese_UniversalChineseGrammaticalRelations.java/[CN]/UniversalChineseGrammaticalRelations/[FE]/NOUN_MODIFIER	edu_stanford_nlp_trees_GrammaticalRelation.java/[CN]/
edu_stanford_nlp_trees_international_pennchinese_UniversalChineseGrammaticalRelations.java/[CN]/UniversalChineseGrammaticalRelations/[FE]/RANGE	edu_stanford_nlp_trees_GrammaticalRelation.java/[CN]/
edu_stanford_nlp_trees_international_pennchinese_UniversalChineseGrammaticalRelations.java/[CN]/UniversalChineseGrammaticalRelations/[FE]/POSSESSIVE_MODIFIER	edu_stanford_nlp_trees_GrammaticalRelation.java/[CN]/
edu_stanford_nlp_trees_international_pennchinese_UniversalChineseGrammaticalRelations.java/[CN]/UniversalChineseGrammaticalRelations/[FE]/TEMPORAL_MODIFIER	edu_stanford_nlp_trees_GrammaticalRelation.java/[CN]/
edu_stanford_nlp_trees_international_pennchinese_UniversalChineseGrammaticalRelations.java/[CN]/UniversalChineseGrammaticalRelations/[FE]/CLAUSAL_MODIFIER	edu_stanford_nlp_trees_GrammaticalRelation.java/[CN]/
edu_stanford_nlp_trees_international_pennchinese_UniversalChineseGrammaticalRelations.java/[CN]/UniversalChineseGrammaticalRelations/[FE]/ADJECTIVAL_MODIFIER	edu_stanford_nlp_trees_GrammaticalRelation.java/[CN]/
