org_dom4j_io_XMPPPacketReader.java/[CN]/XMPPPacketReader/[FE]/xppParser	org_jivesoftware_openfire_net_MXParser.java/[CN]/
org_jivesoftware_openfire_muc_cluster_RoomInfo.java/[CN]/RoomInfo/[FE]/room	org_jivesoftware_openfire_muc_spi_LocalMUCRoom.java/[CN]/
org_jivesoftware_openfire_muc_spi_RemoteMUCRole.java/[CN]/RemoteMUCRole/[FE]/nodeID	org_jivesoftware_openfire_cluster_NodeID.java/[CN]/
org_jivesoftware_openfire_muc_spi_IQOwnerHandler.java/[CN]/IQOwnerHandler/[FE]/room	org_jivesoftware_openfire_muc_spi_LocalMUCRoom.java/[CN]/
org_jivesoftware_openfire_muc_spi_IQAdminHandler.java/[CN]/IQAdminHandler/[FE]/room	org_jivesoftware_openfire_muc_spi_LocalMUCRoom.java/[CN]/
org_jivesoftware_openfire_muc_spi_MultiUserChatServiceImpl.java/[CN]/MultiUserChatServiceImpl/[FE]/userTimeoutTask	org_jivesoftware_openfire_muc_spi_MultiUserChatServiceImpl.java/[CN]/
org_jivesoftware_openfire_muc_spi_MultiUserChatServiceImpl.java/[CN]/MultiUserChatServiceImpl/[FE]/logConversationTask	org_jivesoftware_openfire_muc_spi_MultiUserChatServiceImpl.java/[CN]/
org_jivesoftware_openfire_muc_spi_MultiUserChatServiceImpl.java/[CN]/MultiUserChatServiceImpl/[FE]/historyStrategy	org_jivesoftware_openfire_muc_HistoryStrategy.java/[CN]/
org_jivesoftware_openfire_muc_spi_MultiUserChatServiceImpl.java/[CN]/MultiUserChatServiceImpl/[FE]/cleanupTask	org_jivesoftware_openfire_muc_spi_MultiUserChatServiceImpl.java/[CN]/
org_jivesoftware_openfire_muc_spi_MultiUserChatServiceImpl.java/[CN]/MultiUserChatServiceImpl/[FE]/mucEventDelegate	org_jivesoftware_openfire_muc_MUCEventDelegate.java/[CN]/
org_jivesoftware_openfire_muc_spi_LocalMUCRoom.java/[CN]/LocalMUCRoom/[FE]/roomHistory	org_jivesoftware_openfire_muc_MUCRoomHistory.java/[CN]/
org_jivesoftware_openfire_muc_spi_LocalMUCRoom.java/[CN]/LocalMUCRoom/[FE]/iqOwnerHandler	org_jivesoftware_openfire_muc_spi_IQOwnerHandler.java/[CN]/
org_jivesoftware_openfire_muc_spi_LocalMUCRoom.java/[CN]/LocalMUCRoom/[FE]/iqAdminHandler	org_jivesoftware_openfire_muc_spi_IQAdminHandler.java/[CN]/
org_jivesoftware_openfire_muc_spi_LocalMUCRole.java/[CN]/LocalMUCRole/[FE]/room	org_jivesoftware_openfire_muc_spi_LocalMUCRoom.java/[CN]/
org_jivesoftware_openfire_muc_spi_LocalMUCRole.java/[CN]/LocalMUCRole/[FE]/user	org_jivesoftware_openfire_muc_spi_LocalMUCUser.java/[CN]/
